Kawata PME,6,32,12000,2121.959174568374237,6.916075587000000
Kawata PME,6,32,12000,2121.959171280635928,6.759999317000000
Kawata PME,6,32,12000,2121.959172682988537,6.937029988000000
Kawata PME,6,32,12000,2121.959174584396351,6.745934350000001
Kawata PME,6,32,12000,2121.959173043278042,6.774871792000000
Kawata PME,6,32,12000,2121.959173204681065,6.749940213000000
Kawata PME,6,32,12000,2121.959172087502793,6.787977132000000
Kawata PME,6,32,12000,2121.959173753127288,6.941966076000000
Kawata PME,6,32,12000,2121.959172237734037,6.799999603000000
Kawata PME,6,32,12000,2121.959173328894394,6.784029059000000
Kawata PME,6,32,12000,2121.959174679318949,6.703850096000000
Kawata PME,6,32,13000,3495.992399870701320,7.095991129000000
Kawata PME,6,32,13000,3495.992399871729958,6.983997391000000
Kawata PME,6,32,13000,3495.992402043466427,7.137935012000000
Kawata PME,6,32,13000,3495.992400072527744,7.019937905000000
Kawata PME,6,32,13000,3495.992402105644032,7.047018955000000
Kawata PME,6,32,13000,3495.992402965357087,7.073001125999999
Kawata PME,6,32,13000,3495.992401491637793,7.109938884000000
Kawata PME,6,32,13000,3495.992402469757053,7.014935861000001
Kawata PME,6,32,13000,3495.992404396889015,7.094047680000000
Kawata PME,6,32,13000,3495.992397464210626,7.010953870000001
Kawata PME,6,32,13000,3495.992400656400150,7.095592006000000
Kawata PME,6,32,13000,3495.992398754993246,7.248951712000000
Kawata PME,6,32,13000,3495.992401436366890,6.971008399000000
Kawata PME,6,32,13000,3495.992400476255170,7.269997689999999
Kawata PME,6,32,13000,3495.992403521080632,6.892110592000000
Kawata PME,6,32,13000,3495.992399411628867,7.191822164000000
Kawata PME,6,32,13000,3495.992397415408050,6.991936614000000
Kawata PME,6,32,13000,3495.992401995103137,7.071938271000000
Kawata PME,6,32,13000,3495.992400004909996,6.959940688000000
Kawata PME,6,32,13000,3495.992395049342576,6.967941220000000
Kawata PME,6,32,13000,3495.992398086890717,7.076998075000001
Kawata PME,6,32,13000,3495.992398501570278,6.999051272000000
Kawata PME,6,32,13000,3495.992397862637517,6.886883393000000
Kawata PME,6,32,13000,3495.992400636703223,6.980935983000000
Kawata PME,6,32,13000,3495.992402514149944,6.851937451000000
Kawata PME,6,32,13000,3495.992396565507534,6.895034041000000
Kawata PME,6,32,13000,3495.992398860095818,6.853909038000000
Kawata PME,6,32,13000,3495.992399993627714,7.069875027000000
Kawata PME,6,32,13000,3495.992402487396248,6.909925229000001
Kawata PME,6,32,13000,3495.992399024732094,7.071951503000000
Kawata PME,6,32,14000,1315.000511511641889,7.116527925000001
Kawata PME,6,32,14000,1315.000509784352289,7.212934385000000
Kawata PME,6,32,14000,1315.000511110706839,7.181942147000000
Kawata PME,6,32,14000,1315.000507392782538,7.101980223000000
Kawata PME,6,32,14000,1315.000506447003090,7.186941666000000
Kawata PME,6,32,14000,1315.000511806517579,7.435030135000000
Kawata PME,6,32,14000,1315.000504527808062,9.402849320000000
Kawata PME,6,32,14000,1315.000512114917683,8.936943901000001
Kawata PME,6,32,14000,1315.000506625752450,7.253935193000000
Kawata PME,6,32,14000,1315.000506537553065,7.142017317000001
Kawata PME,6,32,14000,1315.000511326378501,7.164998776000000
Kawata PME,6,32,14000,1315.000505383232849,7.207029443000000
Kawata PME,6,32,14000,1315.000510281569632,7.294887547000000
Kawata PME,6,32,14000,1315.000510917993779,7.189915279000000
Kawata PME,6,32,14000,1315.000507076444137,7.066916540999999
Kawata PME,6,32,14000,1315.000510920714987,7.072054332000000
Kawata PME,6,32,14000,1315.000512786107493,7.186865761000000
Kawata PME,6,32,14000,1315.000507830834067,7.134999766000000
Kawata PME,6,32,14000,1315.000506791490807,7.362930493000000
Kawata PME,6,32,14000,1315.000510207483103,7.120986277000000
Kawata PME,6,32,14000,1315.000507249902284,7.030998985000000
Kawata PME,6,32,14000,1315.000508209497411,7.243999016999999
Kawata PME,6,32,14000,1315.000510592027695,7.125068370000000
Kawata PME,6,32,14000,1315.000508124240469,7.153829989000000
Kawata PME,6,32,14000,1315.000508368843612,7.191951328000000
Kawata PME,6,32,14000,1315.000509372648821,7.051951383000000
Kawata PME,6,32,14000,1315.000508013403987,7.354997878000000
Kawata PME,6,32,14000,1315.000509648453544,7.096887556000000
Kawata PME,6,32,14000,1315.000511942343337,7.148977294000000
Kawata PME,6,32,14000,1315.000509046499928,7.207926217000001
Kawata PME,6,32,15000,1249.704080579320816,9.077740900000000
Kawata PME,6,32,15000,1249.704076716824602,9.050036852000000
Kawata PME,6,32,15000,1249.704076730238285,8.894084455000000
Kawata PME,6,32,15000,1249.704075045504169,8.922856539000000
Kawata PME,6,32,15000,1249.704081561628982,9.056989777000000
Kawata PME,6,32,15000,1249.704076179991262,9.038981828000001
Kawata PME,6,32,15000,1249.704080310021709,8.902964614000000
Kawata PME,6,32,15000,1249.704081441899916,9.053050261999999
Kawata PME,6,32,15000,1249.704075693651248,9.120075659999999
Kawata PME,6,32,15000,1249.704081294167281,9.068092720999999
Kawata PME,6,32,15000,1249.704076079591687,9.070094960000000
Kawata PME,6,32,15000,1249.704074533990934,8.977854576999999
Kawata PME,6,32,15000,1249.704080431110924,8.977041116999999
Kawata PME,6,32,15000,1249.704076464210402,8.975886569000000
Kawata PME,6,32,15000,1249.704082227158324,9.018951507000001
Kawata PME,6,32,15000,1249.704077117391989,9.182034214000002
Kawata PME,6,32,15000,1249.704082962438406,9.096863211000001
Kawata PME,6,32,15000,1249.704073863023041,9.084061473999999
Kawata PME,6,32,15000,1249.704079948703111,9.169834796000000
Kawata PME,6,32,15000,1249.704080811723088,9.158985302000000
Kawata PME,6,32,15000,1249.704078276978180,9.039906973999999
Kawata PME,6,32,15000,1249.704080897569384,9.155970290999999
Kawata PME,6,32,15000,1249.704078984346779,9.286005098000000
Kawata PME,6,32,15000,1249.704081882008722,9.282098965000001
Kawata PME,6,32,15000,1249.704079227241436,9.269998954000000
Kawata PME,6,32,15000,1249.704074793661675,9.244998215999999
Kawata PME,6,32,15000,1249.704077475108988,9.269904857000000
Kawata PME,6,32,15000,1249.704081154079631,9.145022287000000
Kawata PME,6,32,15000,1249.704074560082972,9.280985487000001
