Kawata PME,1000,207.133573560941102,0.129131697000000
Kawata PME,1000,207.133573560969239,0.128658895000000
Kawata PME,1000,207.133573562214139,0.128408689000000
Kawata PME,1000,207.133573561185131,0.127708891000000
Kawata PME,1000,207.133573560381251,0.128165334000000
Kawata PME,1000,207.133573560071113,0.137634820000000
Kawata PME,1000,207.133573560871611,0.139245083000000
Kawata PME,1000,207.133573561719146,0.128438927000000
Kawata PME,1000,207.133573561282731,0.128057058000000
Kawata PME,1000,207.133573560343336,0.128096503000000
Kawata PME,2000,1101.374823052831971,0.247675972000000
Kawata PME,2000,1101.374823046662641,0.257943559000000
Kawata PME,2000,1101.374823047461859,0.249320279000000
Kawata PME,2000,1101.374823051330850,0.247498698000000
Kawata PME,2000,1101.374823050521172,0.247018717000000
Kawata PME,2000,1101.374823047360906,0.318734577000000
Kawata PME,2000,1101.374823046717438,0.247215408000000
Kawata PME,2000,1101.374823046111260,0.247155826000000
Kawata PME,2000,1101.374823046423444,0.246381712000000
Kawata PME,2000,1101.374823058243237,0.256970978000000
Kawata PME,3000,451.144590392114196,0.372806913000000
Kawata PME,3000,451.144590395908551,0.376223239000000
Kawata PME,3000,451.144590419821384,0.383308598000000
Kawata PME,3000,451.144590403164216,0.369218109000000
Kawata PME,3000,451.144590409941600,0.369144100000000
Kawata PME,3000,451.144590402863344,0.382465431000000
Kawata PME,3000,451.144590390193912,0.375692334000000
Kawata PME,3000,451.144590403442066,0.383498145000000
Kawata PME,3000,451.144590414466961,0.369796063000000
Kawata PME,3000,451.144590433241206,0.368817447000000
Kawata PME,4000,417.095146778319531,0.504868962000000
Kawata PME,4000,417.095146779353172,0.502415312000000
Kawata PME,4000,417.095146767547305,0.498110446000000
Kawata PME,4000,417.095146752709866,0.489949828000000
Kawata PME,4000,417.095146755309941,0.503618573000000
Kawata PME,4000,417.095146721408639,0.506144754000000
Kawata PME,4000,417.095146783009682,0.505299964000000
Kawata PME,4000,417.095146790405465,0.489944826000000
Kawata PME,4000,417.095146780933192,0.502217382000000
Kawata PME,4000,417.095146779858396,0.505569083000000
Kawata PME,5000,2679.981047120572839,0.624784272000000
Kawata PME,5000,2679.981047059819048,0.625319447000000
Kawata PME,5000,2679.981047091505843,0.631135592000000
Kawata PME,5000,2679.981047194746225,0.622290776000000
Kawata PME,5000,2679.981047015471177,0.614498756000000
Kawata PME,5000,2679.981047156212298,0.635759153000000
Kawata PME,5000,2679.981047142807711,0.634381516000000
Kawata PME,5000,2679.981047293737447,0.613878759000000
Kawata PME,5000,2679.981047087243041,0.638395102000000
Kawata PME,5000,2679.981047129615035,0.619787113000000
Kawata PME,6000,1582.521525278081754,0.740064104000000
Kawata PME,6000,1582.521525322663138,0.766066164000000
Kawata PME,6000,1582.521525344786369,0.747997712000000
Kawata PME,6000,1582.521525330913619,0.745489989000000
Kawata PME,6000,1582.521525296433538,0.752469537000000
Kawata PME,6000,1582.521525194619699,0.753565923000000
Kawata PME,6000,1582.521525200067572,0.761322091000000
Kawata PME,6000,1582.521525279657226,0.743030335000000
Kawata PME,6000,1582.521525414655798,0.738658945000000
Kawata PME,6000,1582.521525213081532,0.761283646000000
Kawata PME,7000,5339.321976602271207,0.876857295000000
Kawata PME,7000,5339.321976686022936,0.892083673000000
Kawata PME,7000,5339.321976900124355,0.875652209000000
Kawata PME,7000,5339.321976594030275,0.893977422000000
Kawata PME,7000,5339.321976386277129,0.873043332000000
Kawata PME,7000,5339.321976558301685,0.880357807000000
Kawata PME,7000,5339.321976448016358,0.884160652000000
Kawata PME,7000,5339.321976728743721,0.885252222000000
Kawata PME,7000,5339.321976519530836,0.893353658000000
Kawata PME,7000,5339.321976786238338,0.875003250000000
Kawata PME,8000,6157.760017447903920,1.027550326000000
Kawata PME,8000,6157.760017023412729,1.003398391000000
Kawata PME,8000,6157.760016983613241,1.020641960000000
Kawata PME,8000,6157.760017668766523,1.005742283000000
Kawata PME,8000,6157.760017290212090,1.015415950000000
Kawata PME,8000,6157.760017028741458,1.010618804000000
Kawata PME,8000,6157.760016985528637,1.014418557000000
Kawata PME,8000,6157.760016810560046,1.019390943000000
Kawata PME,8000,6157.760017114735092,1.019569644000000
Kawata PME,8000,6157.760017395526120,1.022558798000000
Kawata PME,9000,2023.515598173061335,1.136639725000000
Kawata PME,9000,2023.515598442507098,1.147108061000000
Kawata PME,9000,2023.515598545128796,1.249132263000000
Kawata PME,9000,2023.515598347850300,1.246656547000000
Kawata PME,9000,2023.515598474644094,1.249245990000000
Kawata PME,9000,2023.515598566591279,1.246329398000000
Kawata PME,9000,2023.515598547977561,1.257162069000000
Kawata PME,9000,2023.515598326912141,1.254289702000000
Kawata PME,9000,2023.515598465438643,1.241549702000000
Kawata PME,9000,2023.515598611976202,1.250847271000000
Kawata PME,10000,352.766760313005989,1.395277890000000
Kawata PME,10000,352.766760612044095,1.384408662000000
Kawata PME,10000,352.766760080015558,1.393447457000000
Kawata PME,10000,352.766760818749560,1.443633873000000
Kawata PME,10000,352.766760392127196,1.393104311000000
Kawata PME,10000,352.766760989045679,1.393520909000000
Kawata PME,10000,352.766760702676834,1.388255844000000
Kawata PME,10000,352.766760366439428,1.392488554000000
Kawata PME,10000,352.766760648967875,1.390895808000000
Kawata PME,10000,352.766760658761598,1.384191621000000
Kawata PME,11000,2652.148541424137875,1.537818289000000
Kawata PME,11000,2652.148540698523902,1.546318134000000
Kawata PME,11000,2652.148541494237179,1.547977457000000
Kawata PME,11000,2652.148540699699879,1.533183446000000
Kawata PME,11000,2652.148540939341729,1.540744475000000
Kawata PME,11000,2652.148541450652829,1.540814395000000
Kawata PME,11000,2652.148540181461613,1.538996197000000
Kawata PME,11000,2652.148541428938643,1.542798923000000
Kawata PME,11000,2652.148541316940282,1.528135543000000
Kawata PME,11000,2652.148540997221517,1.549392621000000
Kawata PME,12000,2121.959173404230569,1.676166385000000
