1000,-157769.889140929677524,0.002161154000000
1000,-157769.889140929677524,0.001903699000000
1000,-157769.889140929677524,0.001895139000000
1000,-157769.889140929677524,0.001892283000000
1000,-157769.889140929677524,0.001892108000000
1000,-157769.889140929677524,0.001889959000000
1000,-157769.889140929677524,0.001890298000000
1000,-157769.889140929677524,0.001874077000000
1000,-157769.889140929677524,0.001871597000000
1000,-157769.889140929677524,0.001871296000000
2000,-328277.441029484965838,0.007728493000000
2000,-328277.441029484965838,0.007416033000000
2000,-328277.441029484965838,0.007421485000000
2000,-328277.441029484965838,0.007405959000000
2000,-328277.441029484965838,0.007405786000000
2000,-328277.441029484965838,0.007405890000000
2000,-328277.441029484965838,0.007407176000000
2000,-328277.441029484965838,0.007413556000000
2000,-328277.441029484965838,0.007405635000000
2000,-328277.441029484965838,0.007411736000000
3000,-512031.107721576117910,0.016354864000000
3000,-512031.107721576117910,0.016170267000000
3000,-512031.107721576117910,0.016185098000000
3000,-512031.107721576117910,0.016180824000000
3000,-512031.107721576117910,0.016183332000000
3000,-512031.107721576117910,0.016191075000000
3000,-512031.107721576117910,0.016179772000000
3000,-512031.107721576117910,0.016168749000000
3000,-512031.107721576117910,0.016171510000000
3000,-512031.107721576117910,0.016177355000000
4000,-687041.974191275192425,0.029569459000000
4000,-687041.974191274959594,0.034237833000000
4000,-687041.974191274959594,0.029392202000000
4000,-687041.974191274959594,0.029407586000000
4000,-687041.974191274959594,0.029435885000000
4000,-687041.974191274959594,0.029431815000000
4000,-687041.974191274959594,0.029425887000000
4000,-687041.974191274959594,0.029409201000000
4000,-687041.974191274959594,0.029426515000000
4000,-687041.974191274959594,0.029410204000000
5000,-871064.102451718179509,0.043317040000000
5000,-871064.102451718295924,0.043001859000000
5000,-871064.102451718295924,0.043038637000000
5000,-871064.102451718179509,0.046324596000000
5000,-871064.102451718179509,0.043031029000000
5000,-871064.102451718179509,0.043010389000000
5000,-871064.102451718179509,0.045890583000000
5000,-871064.102451718179509,0.042939347000000
5000,-871064.102451718179509,0.042991514000000
5000,-871064.102451718179509,0.042961114000000
6000,-1054786.260838542832062,0.062118602000000
